seed,recall@5,recall@10,recall@15,recall@20,ndcg@5,ndcg@10,ndcg@15,ndcg@20,precision@5,precision@10,precision@15,precision@20,map@5,map@10,map@15,map@20
1035,0.0850465893573954,0.12606173025279072,0.1536395061205394,0.17719478314959064,0.0851058430421914,0.0986768558364892,0.10794037203683135,0.11547683434481085,0.05649087221095245,0.04335699797160392,0.03632860040567831,0.03197768762677669,0.056134719405003336,0.05905600241373667,0.06128604677320473,0.06304203739011986
1036,0.08504970821345227,0.12665366712487733,0.15307545161654462,0.17740141835440632,0.08509462673911994,0.09889724697090133,0.10776340956913412,0.11552194401071864,0.056511156186611684,0.043539553752537034,0.0362474645030414,0.031992900608521106,0.056158581248591334,0.0591346120823806,0.06127444083489756,0.06304173296582893
1037,0.08542398358986607,0.1263660845008487,0.15340591686426094,0.17800807517807277,0.08539217029089702,0.09886644762433756,0.10793125470856928,0.11581269548088967,0.05673427991886323,0.04342799188641125,0.03627450980392037,0.03211460446247651,0.05636530876718503,0.059217086786821825,0.0613895778647597,0.06320998156353619
1038,0.08514425692033452,0.12615627148735442,0.15355099505707878,0.17717494846619336,0.08524008853198062,0.09874990359199697,0.1079255021435181,0.11551140146004173,0.0565314401622709,0.04338742393509278,0.03628127112914012,0.03197768762677669,0.056242816091953966,0.059074843187594116,0.061289213233671896,0.06305509721909094
1039,0.08545366450229701,0.12589766569765606,0.15403915322253017,0.1777408734679555,0.08538035134198992,0.09864036956384648,0.1080901716188696,0.11567687268948525,0.056734279918863206,0.04328600405679662,0.03637592968221652,0.03203346855983959,0.05629890691908943,0.05906020802318354,0.061370499097847434,0.06308357394050841
1040,0.08524762008753177,0.1261008703090695,0.1536520605065842,0.177900638570362,0.08524592490354212,0.09858633143945061,0.10784973447684625,0.11564521633370137,0.0567748478701817,0.04328600405679662,0.03630155510479935,0.032114604462476506,0.05620013522650433,0.05899722553453032,0.06122208981176661,0.06302376703872502
1041,0.08480658694848282,0.12580175112216552,0.15383378103044537,0.17768660410698228,0.08494278804666851,0.09846572747177658,0.10790927489764594,0.11553975515516966,0.0564097363083155,0.04323529411764854,0.03636916835699678,0.03206389452332844,0.05600932499436552,0.05890801532937551,0.06118234475933978,0.06294840246995456
1042,0.08508279152740157,0.12581570243039575,0.15373293806678148,0.1773213857737047,0.08497149523711713,0.09840629398304732,0.10779579913144774,0.11535778203674027,0.05651115618661167,0.043265720081137375,0.03634212305611781,0.032008113590265536,0.05598168807752979,0.05884818612949626,0.061111059948336384,0.06284738515622142
1043,0.08548355337891506,0.12690641645645184,0.15330064350399106,0.17807279447235408,0.08540673178954174,0.09907842547157795,0.10786772977217456,0.11579600442600375,0.056734279918863206,0.04366125760649239,0.03622718052738217,0.03208924949290248,0.05632082488167678,0.05921170498850852,0.06132438131444323,0.06316446086459258
1044,0.08497516672818627,0.12564399598412174,0.15353428317148127,0.17817498564263948,0.0851165127252572,0.09855505583536027,0.10790266995089608,0.11579324469504361,0.056572008113589374,0.04331643002028546,0.03628803245435987,0.032134888438135736,0.05618399256254219,0.059037452896228526,0.06130820766796434,0.063133660295116
1045,0.08514611586928111,0.1262731526739295,0.15374667608621218,0.17808998937476403,0.08523336490150527,0.09875010073197772,0.10792383690262983,0.1157003156677817,0.05673427991886323,0.04343813387424086,0.03630155510479935,0.032079107505072875,0.056174921117872374,0.05904826411726862,0.06125825258767166,0.06305262638715098
1046,0.08484752874611948,0.1263481882883148,0.15323403855063403,0.17733561830021613,0.08485716964841077,0.0986607435160223,0.10769394624149825,0.11545228788117766,0.05624746450304163,0.04340770791075203,0.03624070317782166,0.032063894523328425,0.05599442190669361,0.058992237204587794,0.06116404537377454,0.06295264804265231
1047,0.08496653744639754,0.12601616185993297,0.15355346108431525,0.17778219382552524,0.08510315103372647,0.09864022313331572,0.10786598578352882,0.11562927315879196,0.05651115618661167,0.043377281947263154,0.03629479377957961,0.032079107505072875,0.05611984448951988,0.0590064907348633,0.06119843278040261,0.06299955607339121
1048,0.08500550569394554,0.1264484155615095,0.15404471336673936,0.17771564032692988,0.08500566682213347,0.09865857007137478,0.10788442127506044,0.11547533629220638,0.05661257606490783,0.04349898580121856,0.03636916835699678,0.03207403651115804,0.0559840827135451,0.0589223327900762,0.06115925833030999,0.06290368330855584
