edge_id,user_id,item_id,original_edge_weight,cosine_similarity
59716,3620,1281,0.980012596,0.99888289
59717,3620,48,0.912989497,0.998417974
59718,3621,908,0.981971681,0.998140931
59719,3621,804,0.934332669,0.99852252
59720,3621,4553,0.954530954,0.997140765
59721,3621,1228,0.96025908,0.996891677
59722,3621,898,0.982332289,0.994997442
59723,3621,5525,0.968476892,0.995756745
59724,3622,771,0.965124547,0.999690354
59725,3622,782,0.986204803,0.999579549
59726,3622,4628,0.954817355,0.999038815
59727,3622,2932,0.950128138,0.998967767
59728,3622,7378,0.966129661,0.997075617
59729,3622,5623,0.974901021,0.998700976
59730,3622,3774,0.959811747,0.998217821
59731,3622,145,0.805292368,0.998366952
59732,3622,5770,0.950276852,0.997844756
59733,3623,995,0.984146833,0.999140859
59734,3623,4319,0.976090431,0.99961257
59735,3623,612,0.966320395,0.999350071
59736,3623,613,0.971206307,0.999412179
59737,3623,3002,0.970973253,0.999131918
59738,3623,5671,0.990641654,0.999464869
59739,3623,614,0.980751276,0.998465955
59740,3623,3008,0.97950989,0.999266863
59741,3623,3009,0.985290885,0.999323964
59742,3624,993,0.962778151,0.997700214
59743,3624,7378,0.989656568,0.989515424
59744,3624,6828,0.976890564,0.989681482
59745,3625,4484,0.990915596,0.999570429
59746,3625,929,0.711465359,0.99965167
59747,3625,930,0.979784846,0.999285102
59748,3625,324,0.991418839,0.999365509
59749,3625,6781,0.982644379,0.998939633
59750,3625,8279,0.989441395,0.997986257
59751,3625,8514,0.973396361,0.998620033
59752,3625,8662,0.987039626,0.998518109
59753,3625,2629,0.993169188,0.999408245
59754,3625,2871,0.981671154,0.998470902
59755,3625,2639,0.988784313,0.998602509
59756,3625,8067,0.751392424,0.999056458
59757,3626,209,0.978153706,0.999076545
59758,3626,2360,0.988064945,0.996025026
59759,3626,893,0.990573347,0.993972957
59760,3626,4111,0.993483484,0.993037581
59761,3627,7378,0.988379717,0.994819999
59762,3627,81,0.789227545,0.998257875
59763,3627,4098,0.987591147,0.994505286
59764,3627,3308,0.984133601,0.995571315
59765,3627,3994,0.929897666,0.995620906
59766,3628,930,0.977898479,0.996899843
59767,3628,8279,0.989165008,0.992606223
59768,3628,960,0.980740488,0.994588733
59769,3628,4340,0.985720634,0.993862212
59770,3629,3233,0.988432944,0.996497154
59771,3629,7378,0.98867923,0.995873034
59772,3629,3308,0.983853936,0.996420562
59773,3629,146,0.989053726,0.997001588
59774,3629,9028,0.986546993,0.995838284
59775,3629,2864,0.989254355,0.998063147
59776,3630,3261,0.985225737,0.997956276
59777,3630,1330,0.985529602,0.997059047
59778,3630,8279,0.985784829,0.995513976
59779,3630,3306,0.966385305,0.997056663
59780,3630,145,0.951696634,0.997169018
59781,3630,7785,0.98448503,0.994575739
59782,3631,3207,0.980241299,0.99802053
59783,3631,4004,0.986310959,0.998625755
59784,3631,5607,0.990685165,0.997226179
59785,3631,4351,0.992970645,0.996982098
59786,3631,1290,0.985645831,0.994047463
59787,3631,9101,0.990465641,0.994975626
59788,3632,3998,0.975291073,0.996956825
59789,3632,2972,0.97277844,0.99687475
59790,3632,26,0.986172378,0.998156786
59791,3632,2837,0.984250069,0.996383309
59792,3632,3996,0.982481062,0.994447052
59793,3633,134,0.986773074,0.999783039
59794,3633,500,0.990860701,0.998465002
59795,3633,3066,0.975196004,0.997416854
59796,3633,402,0.979914248,0.998348415
59797,3633,179,0.957861185,0.997895122
59798,3633,476,0.970396698,0.999411523
59799,3633,482,0.948884845,0.998381615
59800,3633,4511,0.983192384,0.99883157
59801,3634,1031,0.975667059,0.999702394
59802,3634,524,0.988009632,0.9997679
59803,3634,570,0.961946666,0.999507725
59804,3634,117,0.983592749,0.999896228
59805,3634,583,0.944129646,0.999664307
59806,3634,559,0.945098341,0.999815583
59807,3634,1001,0.94736743,0.999781013
59808,3634,3179,0.947924972,0.999688685
59809,3634,852,0.972893655,0.999398887
59810,3634,230,0.936537027,0.999782324
59811,3634,2826,0.954175055,0.999540567
59812,3634,4359,0.986298203,0.999603868
59813,3634,1261,0.981724024,0.99913317
59814,3634,584,0.983899593,0.999046087
59815,3634,5159,0.977471769,0.99917078
59816,3634,2948,0.981371462,0.999200225
59817,3634,199,0.986130655,0.999588668
59818,3634,8075,0.949617863,0.999219656
59819,3634,4471,0.957129121,0.9997437
59820,3634,5630,0.947098017,0.999248743
59821,3634,4284,0.984650493,0.999094009
59822,3634,236,0.971607685,0.99960804
59823,3635,3112,0.980574489,0.99946785
59824,3635,1597,0.966760635,0.99870342
59825,3635,3333,0.989323556,0.999486923
59826,3635,771,0.971526861,0.999662697
59827,3635,5102,0.961376488,0.999026954
59828,3635,5202,0.983614504,0.998709857
59829,3635,782,0.97903353,0.99956584
59830,3635,3713,0.981886029,0.997787356
59831,3635,3148,0.799714386,0.99945116
59832,3635,3149,0.977087498,0.998658419
59833,3636,3752,0.920712113,0.999058068
59834,3636,4992,0.867979169,0.999074101
59835,3636,1884,0.957869828,0.999203384
59836,3636,6404,0.984716296,0.998446286
59837,3636,5347,0.983987331,0.997119427
59838,3636,8334,0.985631824,0.998074114
59839,3636,9102,0.984609842,0.995530784
59840,3637,1189,0.99162066,0.997647107
59841,3637,4913,0.990912437,0.996364117
59842,3637,5740,0.989765525,0.996145725
59843,3637,7666,0.973855019,0.995164216
59844,3637,5741,0.963355064,0.996164441
59845,3637,2359,0.990818143,0.996166706
59846,3638,4382,0.990905106,0.998863339
59847,3638,5510,0.978060544,0.998556674
59848,3638,7153,0.967532933,0.997533321
59849,3638,2240,0.98447305,0.998750687
59850,3638,7181,0.982747495,0.997287154
59851,3638,7692,0.991725683,0.997643173
59852,3638,8261,0.979845226,0.997200906
59853,3638,5262,0.975168467,0.997251451
59854,3639,2030,0.990850627,0.999276042
59855,3639,3901,0.987300754,0.998054147
59856,3639,7063,0.988939583,0.998896182
59857,3639,5198,0.983686507,0.996573329
59858,3639,1686,0.98866719,0.999345183
59859,3639,7277,0.987258613,0.997293532
59860,3639,7756,0.967558563,0.997084022
59861,3640,1685,0.976546884,0.999696493
59862,3640,748,0.964018464,0.999822974
59863,3640,5217,0.987985432,0.999096334
59864,3640,6431,0.929536343,0.999735415
59865,3640,6775,0.98470968,0.999349117
59866,3640,5393,0.784858704,0.999839783
59867,3640,787,0.985077322,0.999382257
59868,3640,8346,0.982767344,0.999611795
59869,3640,5985,0.978491664,0.999534905
59870,3640,5986,0.97819978,0.999400377
59871,3640,3618,0.983801425,0.999457657
59872,3640,5993,0.988861859,0.999708116
59873,3640,6938,0.98351109,0.999664962
59874,3640,1860,0.983781338,0.999640346
59875,3640,4707,0.984368503,0.999670982
59876,3640,4062,0.987456262,0.999716163
59877,3640,6153,0.987235606,0.999444127
59878,3640,1663,0.97646755,0.999581575
59879,3640,6010,0.951313555,0.999451756
59880,3640,5242,0.946599662,0.999585092
59881,3640,8591,0.961651027,0.999383569
59882,3640,4711,0.975866735,0.999761343
59883,3640,5243,0.979232609,0.999457121
59884,3641,3330,0.989667535,0.999391496
59885,3641,8621,0.677573502,0.999447703
59886,3641,6324,0.946426511,0.998725116
59887,3641,8711,0.970407844,0.998285711
59888,3641,4831,0.979056716,0.998768926
59889,3641,8249,0.989657938,0.99876225
59890,3641,6062,0.990580261,0.999528646
59891,3641,8468,0.97966522,0.997796595
59892,3641,8758,0.965444922,0.998632193
59893,3641,2112,0.989376307,0.999138832
59894,3641,3156,0.985160708,0.999261737
59895,3641,6389,0.969979882,0.998690963
59896,3641,6872,0.978330851,0.998483837
59897,3642,7482,0.916138172,0.999018192
59898,3642,5207,0.971491992,0.998546004
59899,3642,5209,0.988841236,0.998740554
59900,3642,5210,0.98762089,0.998495698
59901,3642,5213,0.988771141,0.998546422
59902,3642,7371,0.981310725,0.99884069
59903,3642,6760,0.983451247,0.998273909
59904,3642,3148,0.993572712,0.999412954
59905,3642,3149,0.990114808,0.999092817
59906,3642,7502,0.989601314,0.998144984
59907,3643,9103,0.988131285,0.998630762
59908,3643,1085,0.98993367,0.999635875
59909,3643,5155,0.981700122,0.999210179
59910,3643,2358,0.989163518,0.998869658
59911,3643,6786,0.988123238,0.998617947
59912,3643,5579,0.951552689,0.999020755
59913,3643,3180,0.965340376,0.999401808
59914,3643,4554,0.986853838,0.998687267
59915,3643,8039,0.993087351,0.998518467
59916,3643,540,0.991534293,0.999254346
59917,3643,1335,0.983533323,0.998936653
59918,3643,5148,0.981973052,0.998658001
59919,3643,8536,0.978481412,0.99878633
59920,3643,9104,0.988102317,0.998691618
59921,3644,3886,0.988889575,0.99859792
59922,3644,4484,0.987239897,0.999440134
59923,3644,7390,0.990264535,0.997616708
59924,3644,6531,0.987646043,0.999396563
59925,3644,2789,0.955621183,0.99905014
59926,3644,6476,0.988240719,0.997272491
59927,3644,7544,0.98476851,0.998510242
59928,3644,692,0.982442737,0.998665154
59929,3644,9030,0.977801144,0.99800247
59930,3644,8936,0.986833394,0.997723401
59931,3645,6786,0.896981895,0.990978181
59932,3645,5726,0.978021979,0.991542697
59933,3645,984,0.987592399,0.994136214
59934,3646,6786,0.986155212,0.996154189
59935,3646,5695,0.993697107,0.996629715
59936,3646,6782,0.978470087,0.997347891
59937,3646,5681,0.984785736,0.997021794
59938,3646,5180,0.974024057,0.996186793
59939,3646,5773,0.987236619,0.996793091
59940,3647,1167,0.988253951,0.998241246
59941,3647,6786,0.864237487,0.996151507
59942,3647,1215,0.971859574,0.998728633
59943,3647,9105,0.990779757,0.995365739
59944,3647,5600,0.982239842,0.996987164
59945,3647,3513,0.982285738,0.997527003
59946,3648,5711,0.983255386,0.996604562
59947,3648,3366,0.981719911,0.997031093
59948,3648,5624,0.980646968,0.997327209
59949,3648,3576,0.984976113,0.995663285
59950,3648,1253,0.989298105,0.996310592
59951,3648,1295,0.961594284,0.995383739
59952,3649,2932,0.966429949,0.997624397
59953,3649,6786,0.978204012,0.99348712
59954,3649,9106,0.983916223,0.991806328
59955,3649,3403,0.985132158,0.994908631
59956,3650,5217,0.971298397,0.998226523
59957,3650,2223,0.975313365,0.997902453
59958,3650,5528,0.983501077,0.998810709
59959,3650,1086,0.985192657,0.999143064
59960,3650,814,0.990255892,0.999181151
59961,3650,1359,0.985902905,0.998940825
59962,3650,4963,0.992851257,0.998221517
59963,3650,6122,0.977898836,0.999206364
59964,3650,4802,0.986873686,0.997905135
59965,3650,2586,0.982263505,0.999016941
59966,3650,3125,0.979847848,0.998601854
59967,3650,6505,0.976979434,0.998986065
59968,3651,1605,0.978693008,0.999542236
59969,3651,567,0.980781317,0.999938488
59970,3651,1907,0.983076453,0.999808371
59971,3651,4612,0.969239414,0.999686837
59972,3651,4846,0.970642984,0.999848962
59973,3651,2068,0.984785855,0.999825478
59974,3651,7340,0.980809093,0.999434233
59975,3651,4061,0.988193095,0.999848843
59976,3651,4866,0.982932329,0.99977082
59977,3651,2000,0.984063506,0.999691606
59978,3651,3829,0.975463092,0.999659896
59979,3651,4891,0.980355501,0.999397933
59980,3651,6108,0.982950747,0.999717057
59981,3651,3836,0.981785357,0.999559522
59982,3651,8683,0.989485621,0.99920851
59983,3651,6946,0.980981827,0.999386907
59984,3651,8577,0.978713155,0.999069333
59985,3651,8341,0.991498411,0.999165177
59986,3651,6461,0.987545907,0.999242663
59987,3651,6123,0.98164773,0.999298394
59988,3651,8088,0.982173145,0.999084055
59989,3651,8189,0.99030602,0.999198377
59990,3651,6191,0.982308269,0.999140501
59991,3652,4690,0.945491195,0.999938667
59992,3652,3337,0.964370966,0.999946594
59993,3652,1676,0.981601119,0.999932945
59994,3652,3528,0.980473638,0.999930143
59995,3652,2616,0.939176679,0.999959707
59996,3652,5102,0.950205624,0.999931037
59997,3652,4692,0.976409018,0.999962032
59998,3652,3786,0.956870258,0.999805331
59999,3652,4894,0.979429841,0.999925733
60000,3652,5202,0.906152904,0.999922395
60001,3652,5,0.983687639,0.99994719
60002,3652,1341,0.987760365,0.999952912
60003,3652,2535,0.975299895,0.999940574
60004,3652,5622,0.892334461,0.999909639
60005,3652,5732,0.949932098,0.999799907
60006,3652,2052,0.974633276,0.999971509
60007,3652,2055,0.983209729,0.999880075
60008,3652,6424,0.969283164,0.999929011
60009,3652,6407,0.98151499,0.99983561
60010,3652,1933,0.965816855,0.99996078
60011,3652,2653,0.979108036,0.999909163
60012,3652,6790,0.981499791,0.9999336
60013,3652,5338,0.96031481,0.999913335
60014,3652,6411,0.945200622,0.999847412
60015,3652,5230,0.986299932,0.999804735
60016,3652,3148,0.972548366,0.999941826
60017,3652,3149,0.97474581,0.999907017
60018,3652,57,0.978427529,0.999920547
60019,3652,805,0.984387875,0.999892712
60020,3652,5573,0.984605074,0.999885678
60021,3652,2068,0.961169422,0.999943316
60022,3652,3477,0.955948412,0.999872684
60023,3652,2292,0.985651731,0.99989903
60024,3652,756,0.978871286,0.999844313
60025,3652,6076,0.973673046,0.999866188
60026,3652,9009,0.990130782,0.99968946
60027,3652,9107,0.977822721,0.999689996
60028,3652,8668,0.988717437,0.999832273
60029,3652,7991,0.983827949,0.999743283
60030,3652,9108,0.974826157,0.999713659
60031,3652,2561,0.985745072,0.999832988
60032,3652,2306,0.991040409,0.999874353
60033,3652,5868,0.99341619,0.999803185
60034,3652,5265,0.991170287,0.999801517
60035,3652,5701,0.992341518,0.999773085
60036,3652,6764,0.99061805,0.999779761
60037,3652,7584,0.991687119,0.999755025
60038,3652,7871,0.993126035,0.99978286
60039,3652,5576,0.984880209,0.999803901
60040,3652,2562,0.98923409,0.999866843
60041,3652,3569,0.988750994,0.999867082
60042,3652,3570,0.986856282,0.999893308
60043,3652,1443,0.994519413,0.999869585
60044,3652,1209,0.991120756,0.999871194
60045,3652,4746,0.98031795,0.999799728
60046,3652,9106,0.967478096,0.999737024
60047,3653,2028,0.991044641,0.998808563
60048,3653,4016,0.99074173,0.998008013
60049,3653,5220,0.968138933,0.998486876
60050,3653,5333,0.972340941,0.999135077
60051,3653,6407,0.929686308,0.997183383
60052,3653,7960,0.982899308,0.996088326
60053,3653,7438,0.978685498,0.997957945
60054,3654,1883,0.979670405,0.997929335
60055,3654,6407,0.61680299,0.998860359
60056,3654,5896,0.969781816,0.998327434
60057,3654,6816,0.846384227,0.997980475
60058,3654,5612,0.964835525,0.997734904
60059,3654,5877,0.773689508,0.997865379
60060,3654,5616,0.969810188,0.997275829
60061,3655,1866,0.98822099,0.997732043
60062,3655,1873,0.832649708,0.999344707
60063,3655,1341,0.981808841,0.99912101
60064,3655,6407,0.976501644,0.997010112
60065,3655,6449,0.978641629,0.997888863
60066,3655,4706,0.893368721,0.998855174
60067,3655,5424,0.98446238,0.997911274
60068,3656,5124,0.989243507,0.997926652
60069,3656,5210,0.983096004,0.998512924
60070,3656,2535,0.983987689,0.99941206
60071,3656,6407,0.984816849,0.998289168
60072,3656,5338,0.978756547,0.999098837
60073,3656,9109,0.991548002,0.996801019
60074,3656,4916,0.98617965,0.998267949
60075,3656,3352,0.96284157,0.998959661
60076,3656,4951,0.990327179,0.998956263
60077,3656,5251,0.963717639,0.998369932
60078,3657,8621,0.975550234,0.999723256
60079,3657,2506,0.992105365,0.999873221
60080,3657,8204,0.906382382,0.999854684
60081,3657,3901,0.946729362,0.999808311
60082,3657,6050,0.961452782,0.999793649
60083,3657,6299,0.97075665,0.999682903
60084,3657,2043,0.974355876,0.999811649
60085,3657,6054,0.970099807,0.999779999
60086,3657,2054,0.979598522,0.999834657
60087,3657,6407,0.990665317,0.999688506
60088,3657,785,0.988395333,0.999765337
60089,3657,4764,0.982546628,0.999697626
60090,3657,7146,0.985573232,0.999850333
60091,3657,6084,0.9820894,0.999820232
60092,3657,7740,0.959320545,0.999606073
60093,3657,7277,0.975104451,0.999748111
60094,3657,7968,0.985836506,0.999790728
60095,3657,6069,0.988206208,0.999827743
60096,3657,7743,0.983647048,0.999581933
60097,3657,7865,0.983791709,0.999598384
60098,3657,8321,0.989924788,0.999780238
60099,3657,7429,0.980106056,0.999658763
60100,3657,3413,0.975690484,0.999691367
60101,3657,7436,0.987288952,0.999575198
60102,3657,7437,0.98443085,0.999713957
60103,3657,3737,0.981533349,0.999707639
60104,3657,2112,0.987707675,0.999786496
60105,3657,8349,0.978269577,0.999666333
60106,3657,9047,0.99109298,0.999615431
60107,3657,7462,0.977023661,0.999614954
60108,3657,8320,0.985899746,0.999800563
60109,3657,9110,0.993152618,0.999400675
60110,3657,4985,0.944058597,0.999629557
60111,3658,4894,0.984217405,0.99858886
60112,3658,6407,0.983090937,0.996860743
60113,3658,1702,0.986659765,0.998552442
60114,3658,1707,0.927114189,0.996966481
60115,3658,6927,0.984704494,0.995519876
60116,3658,6944,0.979417384,0.995260239
60117,3659,1872,0.985005379,0.999277711
60118,3659,3528,0.956040382,0.999309897
60119,3659,5390,0.992983222,0.997804284
60120,3659,6407,0.980561912,0.998225212
60121,3659,4764,0.97506249,0.998306692
60122,3659,7304,0.987202346,0.998288214
60123,3659,7799,0.990689397,0.997996509
60124,3659,8627,0.967837214,0.997257292
60125,3659,7444,0.989949703,0.998380184
60126,3660,1871,0.966598332,0.999002278
60127,3660,6407,0.982624471,0.996984184
60128,3660,7980,0.988397181,0.996751904
60129,3660,2064,0.983630002,0.998304129
60130,3660,5265,0.944341362,0.996632099
60131,3660,7444,0.978769898,0.99720037
60132,3661,1672,0.979744315,0.999100029
60133,3661,2765,0.964855492,0.997488976
60134,3661,774,0.912693083,0.999036491
60135,3661,6772,0.971874475,0.998683989
60136,3661,7864,0.971754193,0.997113347
60137,3661,6010,0.966211319,0.997364163
60138,3661,7456,0.989422381,0.995539308
60139,3662,1119,0.979873717,0.999685645
60140,3662,1586,0.978742003,0.9993999
60141,3662,8053,0.992370009,0.99899435
60142,3662,4016,0.981936157,0.999434114
60143,3662,5101,0.983974159,0.99982208
60144,3662,4605,0.991730392,0.99919939
60145,3662,4614,0.954132378,0.999150097
60146,3662,5333,0.987729728,0.99974519
60147,3662,6208,0.926344097,0.999411345
60148,3662,7763,0.983546972,0.999367774
60149,3662,4643,0.970520318,0.999487102
60150,3662,8246,0.955762744,0.999009371
60151,3662,6416,0.986419261,0.999556899
60152,3662,6088,0.956449687,0.999393582
60153,3662,6474,0.935002446,0.999249399
60154,3662,7054,0.986667752,0.999298096
60155,3662,9111,0.984171689,0.999001265
60156,3663,2761,0.214621842,0.999989152
60157,3663,1879,0.968922019,0.999785423
60158,3663,6874,0.971682489,0.99958545
60159,3663,3530,0.981955111,0.999575377
60160,3663,2042,0.986079991,0.999662578
60161,3663,3282,0.98342067,0.999750376
60162,3663,1925,0.989836276,0.99978745
60163,3663,7031,0.97393465,0.999270141
60164,3663,7323,0.955570459,0.999059379
60165,3663,8931,0.962955296,0.999152005
60166,3663,796,0.987090826,0.999633431
60167,3663,3723,0.983312428,0.999629796
60168,3663,1644,0.987586856,0.999748051
60169,3663,8199,0.986235797,0.999498546
60170,3663,2244,0.987477541,0.999208808
60171,3663,7297,0.979104698,0.999489367
60172,3663,2002,0.986657321,0.999492228
60173,3663,2270,0.981059849,0.999552608
60174,3663,3919,0.983354151,0.999321103
60175,3663,1200,0.97725451,0.999755502
60176,3663,1140,0.984823465,0.999474943
60177,3663,5494,0.980884552,0.99938643
60178,3663,7043,0.986697018,0.999522507
60179,3664,6331,0.921390772,0.997007012
60180,3664,3919,0.972544193,0.996054173
60181,3664,9112,0.911195636,0.995920002
60182,3664,9113,0.974243164,0.995416343
60183,3664,3136,0.985230029,0.997333407
60184,3665,1345,0.948879898,0.999030232
60185,3665,3832,0.974813223,0.996370137
60186,3665,3919,0.95176506,0.994936287
60187,3665,1058,0.978545666,0.996002674
60188,3665,5872,0.960437357,0.997065187
60189,3666,3812,0.959162414,0.998050034
60190,3666,3115,0.953159928,0.998171687
60191,3666,1942,0.975163937,0.997409344
60192,3666,2513,0.969088018,0.998961151
60193,3666,8433,0.979282439,0.997802973
60194,3666,3919,0.97181648,0.996663094
60195,3666,3840,0.912781298,0.998076797
60196,3667,6139,0.98192513,0.996482253
60197,3667,1719,0.975575268,0.995078743
60198,3667,6929,0.985808909,0.996012211
60199,3667,3495,0.944025397,0.99856782
60200,3667,5243,0.945548117,0.996047258
60201,3668,5305,0.834529757,0.999203563
60202,3668,3503,0.929019451,0.9996804
60203,3668,2159,0.981288195,0.998596907
60204,3668,8433,0.649301112,0.999402821
60205,3668,3834,0.902204692,0.999517441
60206,3668,3919,0.764465809,0.998728812
60207,3668,6112,0.902306855,0.998362422
60208,3668,8780,0.960633516,0.998169422
60209,3668,1865,0.923940361,0.998976827
60210,3668,6433,0.83761543,0.998503864
60211,3669,771,0.918649077,0.999744713
60212,3669,4825,0.961950004,0.999181449
60213,3669,782,0.954728901,0.999655187
60214,3669,6705,0.852002263,0.998754561
60215,3669,5877,0.924256384,0.997841716
60216,3669,4711,0.977818847,0.999169528
60217,3669,6122,0.978248179,0.998715401
60218,3669,3919,0.821976185,0.998201013
60219,3669,7521,0.924091637,0.997117698
60220,3669,6125,0.966962099,0.998701274
60221,3670,3419,0.957870245,0.996500492
60222,3670,6934,0.982238352,0.994588494
60223,3670,2445,0.86572206,0.997979164
60224,3670,2075,0.960028291,0.998081326
60225,3670,3841,0.95716244,0.995467424
60226,3671,3115,0.943487942,0.997064471
60227,3671,4845,0.967729568,0.997704864
60228,3671,4878,0.972990096,0.995382071
60229,3671,6020,0.970878184,0.995322943
60230,3671,8162,0.957438946,0.995696545
60231,3672,6775,0.950881779,0.997033
60232,3672,6118,0.98219347,0.996857047
60233,3672,5992,0.992118835,0.997519016
60234,3672,1357,0.988375783,0.998951912
60235,3672,3495,0.985345185,0.99903363
60236,3672,3499,0.985384405,0.996962845
60237,3672,8188,0.97306627,0.996841192
60238,3673,4613,0.994222581,0.993973017
60239,3673,1568,0.98647052,0.995072842
60240,3673,3919,0.981301963,0.994487703
60241,3673,2751,0.991131008,0.992937565
60242,3674,4976,0.988686323,0.994844198
60243,3674,1366,0.988089859,0.993828058
60244,3674,4269,0.992466271,0.996284366
60245,3674,2495,0.994012892,0.995108843
60246,3675,1131,0.989070177,0.99875927
60247,3675,2438,0.992866039,0.997692704
60248,3675,4070,0.992424607,0.996482134
60249,3675,4092,0.991979003,0.997484088
60250,3675,3919,0.992779672,0.996759295
60251,3675,7818,0.990264416,0.997563601
60252,3675,5028,0.994417667,0.998159587
60253,3676,1413,0.992646694,0.994872093
60254,3676,8281,0.989477456,0.986426413
60255,3677,1793,0.936965883,0.999884129
60256,3677,2042,0.98761344,0.99986136
60257,3677,4388,0.983309209,0.99970901
60258,3677,2222,0.990899444,0.999866009
60259,3677,1908,0.985669374,0.999803305
60260,3677,5484,0.986774087,0.999737442
60261,3677,1939,0.976522803,0.999835134
60262,3677,6642,0.978392482,0.999506891
60263,3677,6217,0.867339015,0.999740243
60264,3677,9114,0.960742652,0.999581218
60265,3677,2243,0.978006601,0.999802589
60266,3677,5562,0.936241925,0.999815464
60267,3677,6472,0.975803971,0.999749064
60268,3677,8548,0.977304161,0.999824405
60269,3677,2007,0.973979771,0.999828517
60270,3677,6575,0.970432878,0.99969542
60271,3677,819,0.893302143,0.999717414
60272,3677,5245,0.991197348,0.999804556
60273,3677,2256,0.966610253,0.999853134
60274,3677,1782,0.960711241,0.999804318
60275,3677,2463,0.919414341,0.999809146
60276,3677,8811,0.982530177,0.999815822
60277,3677,5385,0.962173879,0.999663889
60278,3677,4105,0.938802302,0.999641359
60279,3677,7289,0.973548055,0.999749124
60280,3677,2569,0.987121403,0.999692798
60281,3677,9115,0.987863183,0.999715567
60282,3677,3468,0.980543673,0.999717474
60283,3677,7258,0.956154168,0.999747217
60284,3677,8790,0.986764789,0.999811828
60285,3677,8932,0.962611198,0.999707699
60286,3677,3526,0.979300857,0.999465466
60287,3677,5924,0.94235462,0.999700546
60288,3677,8955,0.916130364,0.999740481
60289,3677,2212,0.986392558,0.999842882
60290,3677,7914,0.956550777,0.999540031
60291,3678,6810,0.973116517,0.99943471
60292,3678,4055,0.991410434,0.999116659
60293,3678,6212,0.982135177,0.999558449
60294,3678,6636,0.987584412,0.999423504
60295,3678,5931,0.971076369,0.999157131
60296,3678,8107,0.948596835,0.998974919
60297,3678,8255,0.987251163,0.998664141
60298,3678,2086,0.98441422,0.999408245
60299,3678,8354,0.990023553,0.999263287
60300,3678,1775,0.982672095,0.998717368
60301,3678,3467,0.991725445,0.999295592
60302,3678,6234,0.98866874,0.998914123
60303,3678,5570,0.97834444,0.998630166
60304,3678,8440,0.989776015,0.998778462
60305,3678,4781,0.988291562,0.99922967
60306,3679,6205,0.974397421,0.998019457
60307,3679,3747,0.987379313,0.995750308
60308,3679,7402,0.950565159,0.994341433
60309,3679,819,0.981684864,0.99261409
60310,3680,7086,0.966366351,0.997041941
60311,3680,4998,0.971421361,0.99752593
60312,3680,4422,0.984281182,0.995122194
60313,3680,5836,0.981544733,0.996766806
60314,3680,5019,0.97475034,0.997760177
60315,3680,7172,0.989890099,0.99821192
60316,3681,906,0.984975755,0.99947691
60317,3681,8739,0.986864507,0.995272875
60318,3681,2665,0.989220321,0.998247147
60319,3681,819,0.943382502,0.996307135
60320,3681,4782,0.990848541,0.996088088
60321,3681,9116,0.987118483,0.992919922
60322,3682,1631,0.942834079,0.999661028
60323,3682,7111,0.990056038,0.99661237
60324,3682,2224,0.983136117,0.998166203
60325,3682,225,0.984135747,0.998244286
60326,3682,2116,0.985973835,0.998155415
60327,3682,819,0.985081375,0.996985078
60328,3682,8416,0.982754052,0.997635126
60329,3682,3431,0.989459276,0.997674167
60330,3683,4190,0.991378665,0.998093724
60331,3683,8113,0.98501265,0.995876551
60332,3683,5920,0.993543625,0.994933844
60333,3683,819,0.985690534,0.995052338
60334,3683,7708,0.983314037,0.995528698
60335,3684,3342,0.952714145,0.99993217
60336,3684,52,0.979896724,0.999967396
60337,3684,3076,0.981142342,0.99990207
60338,3684,1062,0.986740291,0.999945521
60339,3684,3077,0.981833756,0.999970794
60340,3684,4921,0.98636198,0.99988395
60341,3684,5549,0.975068986,0.999912858
60342,3684,6726,0.968597353,0.999873638
60343,3684,4376,0.97251159,0.999858022
60344,3684,777,0.986937463,0.999928832
60345,3684,6064,0.967269957,0.999841273
60346,3684,6410,0.97471863,0.999914885
60347,3684,7278,0.98738271,0.999883652
60348,3684,6790,0.982249498,0.999933541
60349,3684,6729,0.985767543,0.999879599
60350,3684,3084,0.975449622,0.999916792
60351,3684,2442,0.959326744,0.999887705
60352,3684,2753,0.976804316,0.999924898
60353,3684,5610,0.981061101,0.99993968
60354,3684,1164,0.985766292,0.999898791
60355,3684,5289,0.967711806,0.999832034
60356,3684,4401,0.983442843,0.999943137
60357,3684,3720,0.979204953,0.999929667
60358,3684,7024,0.977029264,0.999827921
60359,3684,60,0.974447489,0.999912739
60360,3684,943,0.96496129,0.999910355
60361,3684,3538,0.439902276,0.999984801
60362,3684,1135,0.965344489,0.999947906
60363,3684,5803,0.873473763,0.999901175
60364,3684,6585,0.981628656,0.999904037
60365,3684,3094,0.991316438,0.999922037
60366,3684,3095,0.973833978,0.999903917
60367,3684,6732,0.972787023,0.999890864
60368,3684,5551,0.985643983,0.99990803
60369,3684,5613,0.937364936,0.999901831
60370,3684,6867,0.96121335,0.999890208
60371,3684,115,0.721179545,0.999969244
60372,3684,5350,0.963724196,0.999795258
60373,3684,4774,0.968021929,0.999767363
60374,3684,5755,0.958261847,0.999892592
60375,3684,2681,0.97909385,0.999924779
60376,3684,3356,0.987415969,0.999913096
60377,3684,5809,0.97117269,0.999921978
60378,3684,1441,0.98869288,0.999866009
60379,3684,3567,0.979270458,0.999910712
60380,3684,3607,0.947143793,0.999924779
60381,3684,364,0.942797542,0.999932468
60382,3684,1206,0.946405947,0.999875307
60383,3684,3875,0.985475838,0.99988395
