user_id,selected_test_positive_item,test_positive_count,train_degree,listwise_jsd_mean,listwise_jsd_std_across_permutations,original_positive_probability,permuted_positive_probability_mean,positive_probability_change
5366,612,3,11,0.164621755481,0.00429810583591,0.0469488538802,0.0549764484167,0.00802759453654
5367,6067,13,38,0.0564512610435,0.0182984322309,0.0433285869658,0.0269883330911,-0.0163402538747
5368,952,5,2,0.0854462012649,0.0260708089918,0.161753699183,0.0502866767347,-0.111467018723
5369,7562,3,5,0.0914294719696,0.00568159949034,0.00366053776816,0.00663032149896,0.0029697837308
5370,2550,2,12,0.167653635144,0.0364322885871,0.00186234584544,0.00255758618005,0.000695240334608
5371,2014,2,3,0.0638793259859,0.0119374254718,0.0209381785244,0.0150794358924,-0.00585874263197
5372,604,2,4,0.0953831896186,0.0268031749874,0.0136489113793,0.0432774312794,0.0296285189688
5373,164,8,22,0.0676560848951,0.0300970617682,0.00252880482003,0.00118840381037,-0.00134040100966
5374,4981,3,9,0.113489173353,0.00938449054956,0.16227029264,0.0362166799605,-0.126053616405
5375,8507,3,5,0.0997035428882,0.0249321330339,0.00678271939978,0.0286214705557,0.0218387506902
5376,4712,4,10,0.125012561679,0.0199228599668,0.381211400032,0.0648404061794,-0.316370993853
5377,8148,3,8,0.122394680977,0.0437216460705,0.0196864493191,0.0142508847639,-0.00543556455523
5379,3240,1,8,0.104621618986,0.0370223484933,0.00814744271338,0.036137547344,0.0279901046306
5380,800,4,7,0.0812693834305,0.0194867216051,0.020338056609,0.0153051400557,-0.00503291655332
5382,883,5,9,0.108716197312,0.0408061221242,0.227537125349,0.104785062373,-0.122752062976
5383,1569,2,2,0.0989636182785,0.0161989703774,0.0637898445129,0.156829074025,0.0930392295122
5384,3121,4,10,0.0949037075043,0.0336022637784,0.0122168464586,0.0116010643542,-0.000615782104433
5387,871,3,8,0.255039930344,0.0249247718602,0.958535075188,0.336493819952,-0.622041225433
5388,6185,2,12,0.15653078258,0.0392430201173,0.103080421686,0.0264927819371,-0.0765876397491
5389,4504,3,6,0.46186709404,0.0155930193141,0.00753319542855,0.0107641676441,0.00323097221553
5390,6125,2,8,0.135681092739,0.0288505572826,0.0984163805842,0.126751944423,0.0283355638385
5391,3701,5,9,0.130253687501,0.0103380298242,0.231367856264,0.031308773905,-0.200059086084
5392,1560,4,2,0.0729245468974,0.00904672499746,0.0717214792967,0.0320457778871,-0.0396757014096
5393,364,29,71,0.0776031687856,0.034903652966,0.339492499828,0.1665058285,-0.172986671329
5394,4749,9,25,0.181685402989,0.0310057401657,0.024084854871,0.00668505346403,-0.0173998009413
5395,1188,10,32,0.196540012956,0.0462867058814,0.64015263319,0.142097637057,-0.498054981232
5396,2514,1,9,0.133642286062,0.00766240386292,0.728468418121,0.287241339684,-0.441227078438
5397,3563,3,11,0.138609677553,0.00379008171149,0.233202263713,0.143364578485,-0.0898376852274
5398,359,1,9,0.0758885368705,0.0105194048956,0.174787834287,0.0711353719234,-0.103652462363
5399,1524,2,3,0.0909751430154,0.00732332840562,0.0705243870616,0.0120398374274,-0.0584845505655
5400,840,4,6,0.264438837767,0.0419193804264,0.887010037899,0.230599105358,-0.656410932541
5401,4466,6,15,0.210324093699,0.0986287668347,0.829515576363,0.258752197027,-0.570763349533
5402,926,2,8,0.177016809583,0.0466233082116,0.615263223648,0.230313464999,-0.384949743748
5403,1709,3,18,0.0532757490873,0.0114572877064,0.0105420351028,0.0236702021211,0.0131281670183
5404,6318,5,12,0.1341008991,0.0198397114873,0.0690752565861,0.0462156385183,-0.0228596180677
5405,4303,2,8,0.0698745548725,0.00968148186803,0.0236849058419,0.033751796931,0.0100668910891
5406,5012,1,5,0.124189049006,0.0459666661918,0.195996150374,0.143003061414,-0.0529930889606
5407,8707,4,16,0.0522199831903,0.0134057300165,0.0151843037456,0.0104310950264,-0.00475320871919
5408,6641,3,14,0.0979593098164,0.02594342269,0.381143331528,0.134097099304,-0.247046232224
5409,3060,5,11,0.0974829867482,0.037652246654,0.00848082080483,0.0115845398977,0.00310371909291
5410,9184,5,12,0.0787888467312,0.0353819690645,0.116016581655,0.0807046145201,-0.0353119671345
5411,617,2,6,0.0952599048615,0.0180310346186,0.011471551843,0.0185452010483,0.00707364920527
5412,7536,6,19,0.0954989790916,0.0259800683707,0.0568892396986,0.022395433858,-0.034493803978
5413,3097,2,16,0.065838418901,0.00479427166283,0.0251038242131,0.0172040238976,-0.0078998003155
5414,3421,1,4,0.0483302474022,0.0122523037717,0.0774799361825,0.111159302294,0.0336793661118
5415,5531,1,5,0.111440353096,0.0473511666059,0.0264338031411,0.0191586557776,-0.00727514736354
5416,1602,2,9,0.0813943296671,0.0312424525619,0.0437557175756,0.01623811014,-0.0275176074356
5417,1715,1,8,0.0604887120426,0.00536829698831,0.00684859836474,0.00701048551127,0.000161887146533
5418,7551,2,6,0.153899744153,0.0148443477228,0.106824509799,0.0446728952229,-0.0621516145766
5419,4382,3,4,0.110189117491,0.0308574661613,0.109557241201,0.0313795171678,-0.0781777203083
5420,6199,3,6,0.0827384516597,0.0245641190559,0.131670415401,0.0953359529376,-0.0363344624639
5421,6973,2,6,0.0862903296947,0.0168858617544,0.0324971750379,0.0212921891361,-0.0112049859017
5423,5257,5,4,0.0770364552736,0.039470244199,0.0130978887901,0.00649593770504,-0.00660195108503
5424,2454,1,4,0.0649271830916,0.00714091770351,0.0064583751373,0.0139192165807,0.00746084144339
5425,5208,2,9,0.106253676116,0.0328388698399,0.00186423864216,0.0072018080391,0.00533756939694
5426,4976,1,8,0.080774538219,0.00535472622141,0.017439249903,0.0213056728244,0.00386642292142
5427,2513,3,5,0.0836659744382,0.00563394511119,0.159768253565,0.0513862073421,-0.108382046223
5428,1589,2,5,0.147492974997,0.0288519784808,0.344029277563,0.253114014864,-0.0909152626991
5429,3419,1,2,0.117785334587,0.0247562658042,0.416158258915,0.0963465943933,-0.319811671972
5430,3450,2,11,0.124838374555,0.0275813750923,0.0930111557245,0.0586500130594,-0.0343611426651
5431,3493,2,6,0.0983362793922,0.00921403430402,0.149832069874,0.232138037682,0.0823059678078
5433,3815,1,6,0.0961760506034,0.00869579613209,0.181624367833,0.034464340657,-0.147160023451
5434,813,1,9,0.117908082902,0.00471227383241,0.0514159537852,0.0611347556114,0.00971880182624
5436,4846,2,7,0.0751539394259,0.0121180731803,0.116414502263,0.134076818824,0.0176623165607
5437,3539,2,9,0.117665566504,0.0406159050763,0.0101366573945,0.0116370646283,0.00150040723383
5440,2123,1,2,0.101471059024,0.0043936832808,0.00398127222434,0.0042534978129,0.00027222558856
5441,7072,4,1,0.0961962044239,0.00915959570557,0.00592050561681,0.0148694319651,0.00894892588258
5442,3740,2,3,0.0974100008607,0.0107502043247,0.00931142736226,0.0183740090579,0.00906258169562
5443,2268,4,5,0.11909828335,0.0326158814132,0.114487603307,0.013240643777,-0.101246960461
5444,2138,4,2,0.0960222110152,0.0365350358188,0.0214005950838,0.0396050810814,0.0182044859976
5446,338,2,6,0.108338534832,0.0178916566074,0.0460623838007,0.0522677600384,0.00620537623763
5448,150,7,8,0.0790769681334,0.00627761473879,0.147564455867,0.109607078135,-0.0379573777318
5449,449,1,8,0.137754440308,0.0291005559266,0.627349793911,0.21442450583,-0.412925302982
5450,1216,2,6,0.203341960907,0.0137489056215,0.305316865444,0.0210680756718,-0.284248799086
5451,3019,3,6,0.198153749108,0.0546328090131,0.020890308544,0.0370604991913,0.0161701906472
5452,7585,2,8,0.0851259753108,0.0224549043924,0.0185087434947,0.00767759000883,-0.0108311530203
5454,1604,2,6,0.167398348451,0.0355352535844,0.00794688425958,0.0129287550226,0.004981870763
5455,5030,10,9,0.0867933854461,0.0222287941724,0.0632548779249,0.0505920797586,-0.0126627981663
5456,3397,3,3,0.134611651301,0.0408422797918,0.343200922012,0.0709384605289,-0.272262454033
5457,3452,5,8,0.103408969939,0.0344792194664,0.174898892641,0.188288211823,0.0133893191814
5458,7716,2,8,0.0798599943519,0.0253860317171,0.16640278697,0.0322734080255,-0.134129375219
5459,120,5,10,0.0664357542992,0.017336146906,0.0087398821488,0.0177855957299,0.00904571358114
5460,2207,4,8,0.045402597636,0.00942073017359,0.000479035428725,0.00119801994879,0.000718984520063
5462,2589,8,21,0.12380027771,0.0467858761549,0.00542577449232,0.00478836102411,-0.000637413468212
5463,4802,3,3,0.156108692288,0.0808778777719,0.0119595564902,0.0248348433524,0.0128752868623
5464,2362,1,8,0.0651965290308,0.00638481415808,0.026669209823,0.0473767481744,0.0207075383514
5465,58,3,6,0.0586021393538,0.015925001353,0.020660597831,0.0240757819265,0.0034151840955
5466,2687,9,29,0.0862789675593,0.0245311409235,0.151989415288,0.30522236228,0.153232946992
5467,4160,5,4,0.0574282109737,0.0119061684236,0.213465213776,0.190377190709,-0.0230880230665
5468,1810,2,7,0.122636817396,0.031481333077,0.0245116092265,0.0343968756497,0.00988526642323
5469,2018,8,8,0.0702434852719,0.0146107990295,0.0117306401953,0.00699988380075,-0.00473075639457
5470,7923,3,7,0.0934212133288,0.0244216918945,0.0405341014266,0.0489195287228,0.00838542729616
5471,2211,4,15,0.0668398961425,0.0191441308707,0.00318402354605,0.0110857672989,0.00790174398571
5472,5943,1,7,0.145225808024,0.0704624652863,0.519604742527,0.138826847076,-0.380777895451
5473,8164,2,5,0.112681545317,0.0386884883046,0.0649504363537,0.0860204324126,0.0210699960589
5474,7073,5,14,0.0528549663723,0.00724482396618,0.0642525553703,0.11555596441,0.05130340904
5475,2047,4,2,0.106603384018,0.0391614958644,0.00208528130315,0.00147034705151,-0.000614934251644
5476,917,6,18,0.181744858623,0.0359553024173,0.488304764032,0.0959166064858,-0.392388164997
5477,4304,1,11,0.070922575891,0.00473656971008,0.010254053399,0.0300275627524,0.0197735093534
5478,140,10,28,0.547061622143,0.0385769233108,0.93255841732,0.0232798475772,-0.909278571606
5480,4725,2,6,0.0841914191842,0.0105546712875,0.0250833276659,0.0547345876694,0.0296512600034
5481,3335,4,7,0.0703812539577,0.0349417589605,0.049380261451,0.0236678048968,-0.0257124565542
5482,7628,4,6,0.0579845122993,0.0118028484285,0.00748151959851,0.0111663201824,0.00368480058387
5483,8810,4,9,0.100104339421,0.0399127230048,0.0125896595418,0.0159736890346,0.00338402949274
5485,7557,3,6,0.0978634729981,0.0147387264296,0.00787446834147,0.0163545701653,0.00848010182381
5486,702,2,5,0.109743207693,0.0784014761448,0.962419033051,0.628629982471,-0.333789050579
5487,5965,5,12,0.116361178458,0.0191012974828,0.167319327593,0.224564269185,0.0572449415922
5488,4404,2,9,0.129634618759,0.0315719954669,0.296731799841,0.0953573286533,-0.201374471188
5489,1260,2,5,0.139838367701,0.00423502177,0.027173018083,0.00846752151847,-0.0187054965645
5490,5972,2,2,0.1256634444,0.0358306765556,0.497952640057,0.166726574302,-0.331226050854
5491,6720,1,8,0.124793089926,0.0440772101283,0.0160568766296,0.0426217205822,0.0265648439527
5492,3868,1,10,0.0859321951866,0.0101193962619,0.0448284707963,0.0349618755281,-0.00986659526825
5493,2360,1,7,0.115196973085,0.0750228613615,0.146953448653,0.0783901140094,-0.0685633346438
5494,2676,5,15,0.135255351663,0.0260099284351,0.343033641577,0.114464916289,-0.228568732738
5495,5148,2,9,0.112488649786,0.0364813730121,0.0461592301726,0.0216366797686,-0.0245225504041
5496,3921,2,5,0.0908220484853,0.0126758571714,0.0123911378905,0.0355666875839,0.0231755487621
5497,5930,3,5,0.103028386831,0.025834640488,0.0608904473484,0.0820025131106,0.0211120657623
5498,4270,2,4,0.123146504164,0.0124834422022,0.00567021220922,0.0181975923479,0.0125273801386
5500,7680,7,4,0.0884506106377,0.0287301074713,0.00723811751232,0.00527963368222,-0.00195848383009
5501,569,3,10,0.0491650439799,0.00869015883654,0.11091940105,0.0963411331177,-0.0145782679319
5502,45,6,16,0.148878350854,0.0242534689605,0.0223039090633,0.00476123765111,-0.0175426714122
5503,4476,5,8,0.11246830225,0.0173743404448,0.317426234484,0.120515078306,-0.196911156178
5504,1314,1,4,0.0768892243505,0.0197337977588,0.00708459643647,0.00423808721825,-0.00284650921822
5505,7179,5,23,0.114197224379,0.0389072448015,0.00031634879997,0.000699396070559,0.000383047270589
5506,204,2,5,0.085019081831,0.0437547042966,0.52611976862,0.340955376625,-0.185164391994
5507,2037,1,4,0.100584365427,0.0429642088711,0.0306760650128,0.0544351749122,0.0237591098994
5508,8439,2,11,0.0946229696274,0.00754537479952,0.00633944477886,0.0310706254095,0.0247311815619
5509,8038,2,5,0.121976815164,0.0139685198665,0.00581770017743,0.00950963608921,0.00369193591177
5510,4012,2,2,0.0585717521608,0.0028024292551,0.012671019882,0.0108063817024,-0.00186463817954
5511,3536,2,7,0.0806523934007,0.0303096175194,0.00497408723459,0.00483110360801,-0.000142983626574
5512,8256,1,8,0.112820826471,0.0127595225349,0.0989713594317,0.0573212690651,-0.0416500903666
5513,6613,4,7,0.0945388004184,0.0358965583146,0.0175316799432,0.00950243324041,-0.00802924670279
5514,876,1,4,0.170276582241,0.0222232509404,0.521260082722,0.0819667130709,-0.439293384552
5515,6904,3,16,0.0964860841632,0.0329344458878,0.0725084096193,0.0322180278599,-0.0402903817594
5516,996,2,3,0.0828344225883,0.0196286980063,0.151875346899,0.0958143770695,-0.0560609698296
5517,4241,3,2,0.055540908128,0.0100626135245,0.0214999504387,0.0287533849478,0.00725343450904
5518,4162,3,9,0.0908202305436,0.0307514071465,0.148684069514,0.0858296081424,-0.0628544613719
5519,5516,3,6,0.0572904758155,0.00539503386244,0.026645379141,0.0471824407578,0.0205370616168
5520,7250,2,9,0.0999930873513,0.00424435781315,0.00547567568719,0.00533803226426,-0.000137643422931
5521,6129,2,7,0.117041550577,0.0303061213344,0.00782764703035,0.0137474713847,0.00591982435435
5522,7673,2,4,0.0711770057678,0.0145846884698,0.0245910026133,0.028732413426,0.00414141081274
5523,782,2,7,0.196634575725,0.0131838768721,0.550517976284,0.0556496270001,-0.494868338108
5524,7403,1,5,0.10623139143,0.0424152947962,0.00503491563722,0.0121547887102,0.00711987307295
5525,8496,2,3,0.051122367382,0.0131038622931,0.0645186528563,0.0279433187097,-0.036575332284
5526,577,2,5,0.0969091653824,0.0825630947948,0.355549097061,0.251924812794,-0.103624284267
5527,409,1,7,0.118681885302,0.0203729681671,0.182220935822,0.178804025054,-0.00341691076756
5528,3368,17,40,0.10214946419,0.0476327687502,0.00198768381961,0.00247939489782,0.000491711078212
5530,941,9,21,0.139828562737,0.0570747591555,0.263018488884,0.10796482116,-0.155053675175
5531,319,1,13,0.0411821343005,0.0104130255058,0.170952290297,0.251435726881,0.0804834365845
5532,1243,3,4,0.10637742281,0.0393222048879,0.00319552468136,0.0113496007398,0.00815407559276
5533,204,5,6,0.176534846425,0.0279078539461,0.404946625233,0.115105308592,-0.289841324091
5534,428,2,8,0.0626946613193,0.00189737381879,0.0404413565993,0.0387036129832,-0.0017377436161
5535,394,1,3,0.114069618285,0.0403235033154,0.00762699730694,0.0312884747982,0.0236614774913
5536,6991,1,14,0.0570275783539,0.00890696421266,0.014109688811,0.039091039449,0.0249813497066
5537,6532,3,4,0.0509395189583,0.0143654914573,0.0183414164931,0.0241339411587,0.00579252466559
5538,2561,1,9,0.10513368994,0.0339141748846,0.0345242209733,0.0219582300633,-0.0125659909099
5539,6167,3,6,0.115075878799,0.0394669808447,0.0616093799472,0.0184864699841,-0.0431229099631
5540,8094,1,3,0.083485327661,0.00977801531553,0.0160162318498,0.0105436481535,-0.00547258369625
5541,760,3,7,0.0868995785713,0.0113424640149,0.013456562534,0.0120729655027,-0.00138359703124
5542,300,2,6,0.0968322828412,0.0560384504497,0.0351879000664,0.0548051446676,0.0196172446012
5543,443,5,10,0.0904043093324,0.0249394904822,0.00216809357516,0.00477397115901,0.00260587758385
5544,2657,3,7,0.0712353661656,0.011389314197,0.00710064033046,0.0218985769898,0.014797937125
5545,355,2,9,0.103705920279,0.051451832056,0.0115090198815,0.0531335063279,0.0416244864464
5546,5274,1,2,0.0623365044594,0.0077563743107,0.0817918926477,0.0675460100174,-0.0142458826303
5547,4421,8,20,0.165238216519,0.0556936189532,0.0334244854748,0.00947367399931,-0.0239508114755
5548,3185,3,10,0.107482671738,0.0171370264143,0.00314604793675,0.00804967805743,0.00490363035351
5550,5490,4,11,0.111580111086,0.09492341429,0.0342928953469,0.0422095023096,0.00791660696268
5551,541,5,9,0.0625584349036,0.00603677518666,0.00208486570045,0.00356051302515,0.0014756473247
5552,3127,1,10,0.068606287241,0.0132004311308,0.065161369741,0.0779598280787,0.0127984583378
5553,2927,2,2,0.0955370441079,0.0326222069561,0.0296382848173,0.0154534094036,-0.0141848754138
5554,251,6,7,0.0725437328219,0.0143448524177,0.0726744011045,0.084658831358,0.0119844302535
5555,230,3,12,0.0980471968651,0.0557198934257,0.0267527606338,0.0227563064545,-0.00399645417929
5557,7477,5,13,0.069279551506,0.021618263796,0.0076926224865,0.0273120999336,0.0196194779128
5558,3879,4,8,0.0760134831071,0.00719257304445,0.0526496507227,0.0430415980518,-0.00960805267096
5559,3782,7,18,0.0703933015466,0.0299035981297,0.0238691605628,0.0205422993749,-0.00332686118782
5560,8131,12,42,0.123400725424,0.0343474783003,0.00592936342582,0.00829316396266,0.00236380053684
5561,3552,9,13,0.0781359598041,0.012264915742,0.134438753128,0.118391342461,-0.0160474106669
5562,6820,3,15,0.0718943104148,0.00804657768458,0.139927327633,0.0437079258263,-0.0962194055319
5563,5384,1,9,0.102147690952,0.0482124313712,0.0115027092397,0.0376978181303,0.0261951088905
5564,6651,2,8,0.0889161229134,0.0234801378101,0.207422211766,0.0673676803708,-0.140054523945
5565,2608,3,12,0.0775591656566,0.0362731926143,0.0352257117629,0.048732150346,0.0135064385831
5566,3456,6,28,0.098222412169,0.0241072457284,0.0201778504997,0.0950589478016,0.0748810991645
5567,2846,2,1,0.115305036306,0.0301089119166,0.0115261524916,0.0273084994406,0.015782346949
5569,436,5,9,0.0878379270434,0.0266947448254,0.0328982435167,0.119163401425,0.0862651616335
5570,2879,3,1,0.0786691829562,0.0299726109952,0.00863065291196,0.0112640662119,0.00263341329992
5572,2459,4,9,0.0765519067645,0.00568872550502,0.0109397275373,0.0185565743595,0.0076168468222
5573,6603,4,5,0.0705159753561,0.00817153416574,0.0446698926389,0.0341822914779,-0.010487601161
5574,4585,12,21,0.0745794028044,0.0265408102423,0.0700124278665,0.100841552019,0.0308291241527
5575,8540,3,7,0.0472325496376,0.00155092659406,0.025787262246,0.0297542363405,0.00396697409451
5576,2169,3,8,0.0661568716168,0.0191674809903,0.0223061852157,0.0225336086005,0.000227423384786
5577,2109,10,31,0.0365057997406,0.017048465088,0.000526616699062,0.00314972177148,0.002623104956
5578,7391,6,15,0.0775125101209,0.0110620856285,0.0574673488736,0.0234014820307,-0.0340658649802
5579,1115,2,16,0.104738034308,0.0154166333377,0.0907860994339,0.0610250346363,-0.0297610647976
5580,5870,2,8,0.0891279876232,0.0303072445095,0.00829579308629,0.00592064252123,-0.00237515056506
5581,5885,6,10,0.285447150469,0.002453582827,0.00795418489724,0.0658317878842,0.0578776039183
5582,7072,8,13,0.0604373216629,0.00999741815031,0.00848509930074,0.00995343271643,0.00146833341569
5583,4840,2,5,0.270109534264,0.0419952049851,0.695952296257,0.0649681165814,-0.630984187126
5585,5106,1,19,0.0483078472316,0.0105737466365,0.725010275841,0.530739486217,-0.194270789623
5587,1688,8,8,0.113092780113,0.051998719573,0.439626574516,0.237070605159,-0.202555969357
5589,6712,3,19,0.0897723957896,0.037646189332,0.00665616709739,0.00318747456186,-0.00346869253553
5590,4615,4,5,0.119838774204,0.0358835458755,0.194282725453,0.059836640954,-0.134446084499
5591,2937,1,2,0.0944240614772,0.0286310836673,0.0444215908647,0.042682480067,-0.00173911079764
5592,9045,3,6,0.258124858141,0.0669392868876,0.67292034626,0.105469942093,-0.567450404167
5593,296,2,6,0.0752981677651,0.0165503639728,0.0663510933518,0.0492448396981,-0.0171062536538
5594,2166,9,32,0.0801557525992,0.0166286919266,0.00266450014897,0.00390940532088,0.00124490517192
5595,6258,4,11,0.145492628217,0.0670354440808,0.00504715647548,0.0202282220125,0.015181065537
5596,6013,1,6,0.0763756558299,0.00629269191995,0.0452350862324,0.0316833630204,-0.013551723212
5597,194,1,7,0.0839726626873,0.0242807958275,0.00839979667217,0.0224127545953,0.0140129579231
5598,4176,3,3,0.122079946101,0.0137482276186,0.422019064426,0.102096505463,-0.319922566414
5599,1329,4,7,0.0786265134811,0.0315950475633,0.0238211788237,0.0356587655842,0.0118375867605
5600,5959,2,2,0.0941816195846,0.0264787077904,0.0186183601618,0.0348244048655,0.0162060447037
5601,2924,2,4,0.104775615036,0.0381857082248,0.0693121179938,0.0210483875126,-0.0482637286186
5602,48,6,10,0.174398422241,0.0204584337771,0.0697798803449,0.0325282998383,-0.0372515805066
5603,598,8,10,0.0729028061032,0.0232660155743,0.176544889808,0.157079443336,-0.0194654464722
5604,2968,2,11,0.126117989421,0.00501157715917,0.0201736148447,0.0311360061169,0.0109623912722
5605,4456,1,7,0.0776780918241,0.0227400101721,0.0132483765483,0.0211579296738,0.0079095531255
5606,2968,3,6,0.125901907682,0.026072409004,0.0828448981047,0.0334318913519,-0.0494130067527
5607,1048,1,9,0.13533090055,0.0339331589639,0.163588255644,0.178177952766,0.0145896971226
5608,8009,4,14,0.114457644522,0.0513217411935,0.134203240275,0.131940424442,-0.00226281583309
5609,7698,5,8,0.118840873241,0.0302067752928,0.147173762321,0.0601263828576,-0.0870473831892
5611,8611,2,10,0.104890026152,0.0273476652801,0.110491655767,0.0482583083212,-0.0622333474457
5612,2840,6,4,0.178501173854,0.0869710743427,0.00784424878657,0.0149191766977,0.00707492791116
5613,7684,1,5,0.0751252546906,0.0110517460853,0.0113351149485,0.00473744655028,-0.00659766839817
5614,1450,5,4,0.130234971642,0.0150409257039,0.199886977673,0.125466659665,-0.0744203180075
5615,36,2,8,0.0646607428789,0.0198613516986,0.268582761288,0.145463705063,-0.123119056225
5616,6531,3,1,0.0831666365266,0.0148273985833,0.198851317167,0.114773280919,-0.0840780362487
5617,5518,3,8,0.132428839803,0.0249181222171,0.0150843923911,0.0137641876936,-0.00132020469755
5618,5962,1,3,0.121445439756,0.0249944739044,0.0145455719903,0.0179807264358,0.00343515444547
5619,1965,2,10,0.0589580535889,0.0139442794025,0.011902728118,0.0175081193447,0.00560539122671
5620,6413,2,7,0.0808281973004,0.00846721231937,0.00736261159182,0.00758863380179,0.000226022209972
5621,3329,1,15,0.114134214818,0.0282739885151,0.184207841754,0.131581291556,-0.0526265501976
5622,249,3,3,0.124642550945,0.0147769693285,0.0328587256372,0.0123556861654,-0.0205030404031
5624,371,3,11,0.155375882983,0.014918695204,0.481350004673,0.0870476439595,-0.394302368164
5625,1092,4,6,0.074277497828,0.0149717414752,0.0207463074476,0.0366356447339,0.0158893372864
5626,377,2,10,0.0707510486245,0.0247096773237,0.223706066608,0.132952690125,-0.0907533764839
5627,558,5,9,0.0962175801396,0.0513208881021,0.0325542315841,0.0233586486429,-0.00919558294117
5628,330,8,36,0.0663690790534,0.014166764915,0.122019194067,0.0876368582249,-0.0343823358417
5629,33,1,6,0.121232353151,0.013024000451,0.116706550121,0.0103810876608,-0.106325462461
5630,589,2,6,0.0589330345392,0.00709259603173,0.0456843078136,0.0776273831725,0.0319430753589
5631,378,3,6,0.108983755112,0.0353867225349,0.519555985928,0.249296858907,-0.270259141922
5632,2911,2,8,0.0957637652755,0.0418927669525,0.174241229892,0.0714545622468,-0.102786667645
5633,782,3,7,0.105285860598,0.061147261411,0.010985349305,0.01651292108,0.00552757177502
5634,2854,2,5,0.0999767407775,0.0785222575068,0.0423472933471,0.0231162160635,-0.0192310772836
5635,4291,2,8,0.117627412081,0.0252001471817,0.0882829502225,0.028679817915,-0.0596031323075
5636,205,3,6,0.100695542991,0.0159252360463,0.143157109618,0.281988292933,0.138831183314
5637,5722,5,10,0.108830213547,0.050215985626,0.0103083485737,0.0210331827402,0.0107248341665
5638,317,3,5,0.0793874785304,0.00738837430254,0.185306832194,0.0698462948203,-0.115460537374
5639,326,3,7,0.217906355858,0.0295754857361,0.314388424158,0.0472077392042,-0.267180681229
5640,278,5,16,0.169964849949,0.0207755900919,0.384984731674,0.266097456217,-0.118887275457
5641,602,3,6,0.0642738938332,0.0225101727992,0.0917807072401,0.0546309202909,-0.0371497869492
5642,5766,3,6,0.0728861764073,0.00984767824411,0.0121951019391,0.00792370829731,-0.00427139364183
5643,471,8,6,0.124892540276,0.0296330563724,0.400981128216,0.0799749046564,-0.321006238461
5645,326,2,6,0.106334507465,0.0558881424367,0.0905018597841,0.246161714196,0.155659854412
5646,3411,1,5,0.0826411917806,0.0520187281072,0.00852455385029,0.0198983941227,0.0113738402724
5647,425,1,7,0.172213569283,0.0172481834888,0.418987601995,0.0701086446643,-0.348878949881
5648,3112,2,9,0.0803532227874,0.0285576786846,0.0402680486441,0.0472760349512,0.00700798630714
5650,5476,1,9,0.100427210331,0.00888072047383,0.150178924203,0.0525040440261,-0.0976748764515
5651,6146,6,13,0.118760488927,0.00886649917811,0.081361413002,0.146256759763,0.0648953467607
5652,6668,6,13,0.0743162631989,0.0314760170877,0.00830171164125,0.015599898994,0.00729818735272
5653,490,4,20,0.14836473763,0.0513471662998,0.0639427676797,0.0646722242236,0.000729456543922
5654,4403,3,14,0.0874054729939,0.0323911197484,0.0134222265333,0.0151348402724,0.00171261373907
5655,366,2,8,0.143244788051,0.076698936522,0.0501148551702,0.0236236136407,-0.0264912415296
5656,6563,1,4,0.0636039227247,0.0113595714793,0.0141737880185,0.0229966882616,0.0088229002431
5658,172,1,1,0.113365985453,0.0330788008869,0.00352162797935,0.0120115773752,0.00848994962871
5659,4304,2,5,0.0504413992167,0.0112173687667,0.0117363054305,0.0101420460269,-0.00159425940365
5660,1432,1,8,0.0975236073136,0.0307697411627,0.119749896228,0.0232668686658,-0.0964830294251
5662,7414,1,4,0.101409487426,0.00634985696524,0.0619849227369,0.099344484508,0.0373595617712
5663,4666,1,9,0.0605128668249,0.0166476257145,0.141308054328,0.0549421571195,-0.0863658934832
5665,1381,1,5,0.081932656467,0.0135905193165,0.232690140605,0.128019437194,-0.104670703411
5666,6605,2,4,0.125341266394,0.0168165415525,0.00814541429281,0.0159157384187,0.00777032412589
5667,1415,3,7,0.0706665217876,0.0349956601858,0.063421793282,0.0565888285637,-0.00683296471834
5668,2848,5,6,0.0526571571827,0.00845620594919,0.0785459503531,0.130112394691,0.0515664443374
5669,304,3,17,0.184614405036,0.0562288835645,0.0977309718728,0.0244081038982,-0.0733228698373
5670,450,6,12,0.0899100601673,0.0576257295907,0.00342331384309,0.00649315863848,0.00306984479539
5673,3578,7,9,0.0811815857887,0.0129893263802,0.0400760881603,0.0495520494878,0.00947596132755
5674,1569,1,3,0.142479717731,0.0196854230016,0.376275658607,0.0516474246979,-0.32462823391
5676,2715,5,2,0.0592326521873,0.0174447745085,0.00394012127072,0.00270175258629,-0.00123836868443
5677,5772,1,3,0.103866137564,0.0242775343359,0.028539462015,0.0137004228309,-0.0148390391842
5678,1032,3,5,0.0602390319109,0.0134833920747,0.0320327617228,0.0197358503938,-0.012296911329
5680,1104,2,4,0.117816843092,0.0736000165343,0.526662111282,0.216764822602,-0.309897303581
5681,5192,2,7,0.111995816231,0.0360503681004,0.176534608006,0.0668686553836,-0.109665952623
5682,8451,6,11,0.109019301832,0.0212335251272,0.14579731226,0.0536097697914,-0.092187538743
5683,4131,5,16,0.0842026248574,0.0407990850508,0.0300699602813,0.0344308167696,0.00436085648835
5684,8407,8,25,0.10381373018,0.0317245610058,0.018153430894,0.0112069435418,-0.00694648735225
5685,4712,4,4,0.184750720859,0.0283322799951,0.0208577197045,0.0130760436878,-0.00778167601675
